count,hate_count,offensive_count,neither,label,tweet
3,1,2,0,Offensive Language,too bad ur a pussy
3,0,3,0,Offensive Language,too many bitches not enough adults
3,1,2,0,Offensive Language,too many grown man out here worryin about the friendzoneyall got priorities fucked my nig
3,0,1,2,Neutral,top layer trash
3,0,3,0,Offensive Language,top notch hoes get the most not the lesser
3,1,2,0,Offensive Language,trash rt  easily the real gs move n silence like lasagna line rt  rt wit a wayne line that went over niggas heads
3,0,1,2,Neutral,trash rt  can the notorious bigs son cj wallace rap watch amp vote here
3,0,0,3,Neutral,trash af
4,1,3,0,Offensive Language,trash both ways lol rt  bitch killed herselflook like bill maher with makeup on
3,0,0,3,Neutral,trash
3,0,0,3,Neutral,trash night tonight i can already hear the sound of americas thriving economic sector out on the street four wheels one of them wobbles
3,0,0,3,Neutral,trash show
6,0,6,0,Offensive Language,tricking off ya paper aint wat u do gotta learn the game make dat hoe buy u
3,0,0,3,Neutral,triple fudge brownie chunk ice cream lifechanging
3,0,3,0,Offensive Language,triple nipple ass hoes
3,0,0,3,Neutral,trust me just set the alpha to  its just as good maybe better than setting the visibility to false now fly on silver bird
3,0,3,0,Offensive Language,tryna get grey to call off work but hes being a bitch lol
3,0,3,0,Offensive Language,turns out his exboss called him a pussy he lasted a week and a day you can call me anything just dont touch but i am not  anymore
3,0,3,0,Offensive Language,type a bitch make u take her on  dates then she give u da pussya and the shit weak damn
6,0,6,0,Offensive Language,u a hoe
3,1,2,0,Offensive Language,u a stupid hoe
3,0,3,0,Offensive Language,u can tell yo bitch we some yung rich homies
3,0,0,3,Neutral,u ho u hot i really like the way u keep te flow natural
3,0,3,0,Offensive Language,"u know i came to stunt 
so drop that pussy bitch"
3,0,3,0,Offensive Language,u know u watch too much gay porn when u refer to boy butts as man ass or boy pussy bc me in my head
3,0,2,1,Offensive Language,u lucky he holdin me back bitch
4,0,4,0,Offensive Language,u sent nudes when ina relationship or nah  her pussy bleeding or nah
6,0,6,0,Offensive Language,u should be here wit me bitch
6,0,6,0,Offensive Language,u stupid bitch
3,1,2,0,Offensive Language,u that nigga rt  i have no idea how random jiggas be knowing my name at work smh
3,0,3,0,Offensive Language,u want a cookie tomorrow bitch
3,0,3,0,Offensive Language,ubitchu
3,0,3,0,Offensive Language,ugh the bitch name was leather
3,0,3,0,Offensive Language,ugly hoe
3,0,0,3,Neutral,under my windoowww  bleaching your teeth smiling flash talking trash under your breath
3,0,2,1,Offensive Language,ur trash
3,0,0,3,Neutral,versace bird feeder
3,0,3,0,Offensive Language,waaaaay too many niggas comfortable wit dressing up like ugly bitches for ig likes an reposts
3,0,3,0,Offensive Language,wack bitches make me curve them
3,0,0,3,Neutral,walking dead gonna be so trash this season
3,0,3,0,Offensive Language,walking down the st and this girl with a guy past me and the girl says im bout to turn dyke for her ctfuu classic
4,1,3,0,Offensive Language,wallah i fucking hate this fuckin mexican bitch so much
3,0,3,0,Offensive Language,"wanna make a boss happy 
bitch talk nasty"
3,1,2,0,Offensive Language,want to catch my attention niggah throw up a dolla sign
3,0,3,0,Offensive Language,was just informed that crunk aint dead ho lol okay sure
3,1,2,0,Offensive Language,watch out for these foul hoes and flagrant niggas
3,0,3,0,Offensive Language,we all went through so much shit together  i miss them bitches
3,0,0,3,Neutral,we dem birds
3,0,3,0,Offensive Language,we dont pay hoes we dont save hoes
3,0,3,0,Offensive Language,we in here turn up turn up wheres the bitches
4,0,4,0,Offensive Language,we live in a world where drake can steal your hoes and make fun of you shit crazy
3,0,3,0,Offensive Language,we need to pile some hoes in the back of ross car
6,1,5,0,Offensive Language,weont get head from hoes wit overbites
3,0,1,2,Neutral,"wearing pajamas tonight  da gook 
udigg 

grey day"
9,0,8,1,Offensive Language,weeknd makes songs for the hoes
6,0,6,0,Offensive Language,well aint that a bitch
3,1,2,0,Offensive Language,well i want to be victorias secret dyke angel
3,0,0,3,Neutral,were gunna shake our honkey tonk badonkadonks
3,1,2,0,Offensive Language,what a broke niggah gone tell her
3,0,0,3,Neutral,what a clam shame
3,0,2,1,Offensive Language,what a hoe
3,0,3,0,Offensive Language,what a little bitch lol
3,1,2,0,Offensive Language,what a retard lol
3,0,3,0,Offensive Language,what he was clearly stating to the masses ispussy is to be sharedso girl send out dat pussy to my shark
3,0,3,0,Offensive Language,what to do when your ear hurts like a bitch
6,1,5,0,Offensive Language,whats wrong with bitches fuck nigga
3,1,2,0,Offensive Language,when em said im on my straight grizzly so why would i buy you a gay ass teddy bear bitch youre already bipolar
3,0,3,0,Offensive Language,when a bitch say you cant dance
3,0,3,0,Offensive Language,when ah rich nigga want ur bitch its nothing u can do but hope she think about u on dem shopping sprees
3,0,1,2,Neutral,when baylor wins im talking so much trash
3,0,3,0,Offensive Language,when bitches be tryna wash their shit on the low lol funny af
3,0,3,0,Offensive Language,when bitches change and start acting like the nigga they with ltltltltltlt
3,0,3,0,Offensive Language,when bitches u hate wont stop staring at u in the halls
6,0,6,0,Offensive Language,when im there with a ghetto ass accent being shy as hell like
3,0,3,0,Offensive Language,when nino said cancel that bitch ill buy a new one gtgtgtgtgtgtgtgtgtgtgt
3,0,3,0,Offensive Language,when the dude shoots his jiz in the bitches eye in silence of the lambs
3,0,3,0,Offensive Language,when ya name gain weight ya ex bitches cant let go
6,0,6,0,Offensive Language,when ya name gain weight ya ex hoes cant let go
3,0,2,1,Offensive Language,when yo song come on and you hit the blunt hard af cause that hoe go dat hard
3,0,3,0,Offensive Language,when you first walked in the door at that party you saw a big booty hoe  name
3,1,2,0,Offensive Language,when youre stupid you dont know it life is so easy have you ever seen a depressed retard i envy that
3,0,3,0,Offensive Language,where da ratchet hoes at
3,0,3,0,Offensive Language,where my scene hoes at
3,0,3,0,Offensive Language,where r the fun twins at  im trying to lick cheeto dust and coleslaw off your nips
6,0,6,0,Offensive Language,whheeet bitch you lying
3,2,1,0,Hate Speech,which one of these names is more offensive kike wop kraut wetback jigaboo towelhead gook or redskin
3,0,3,0,Offensive Language,which twitter bitch isnt selling chokers
4,0,1,3,Neutral,whos downie like a brownie  brunch need mimosas
3,0,3,0,Offensive Language,whos pussy better then a crazy bitch
3,0,2,1,Offensive Language,why are people acting like they didnt know hoe allen was going to the cavs  months ago
3,1,2,0,Offensive Language,why are these freshman so ghetto lmao
3,0,3,0,Offensive Language,why bitches gotta be bitches
3,0,3,0,Offensive Language,why cant girls just admit that they want the dick as much as us guys want the pussy human nature duhh
3,0,3,0,Offensive Language,why did the fins sign finnegan hes a certified bitch
3,0,3,0,Offensive Language,why do hoes think its a good idea to air out their dirty laundry at a public place bitch im tryna enjoy my burrito
3,0,2,1,Offensive Language,why do little scrawny white boys play ghetto rap music while they walk around
3,0,3,0,Offensive Language,why even get pregnant by someone that isnt an never will be fit to be a dad smh stupid stupid hoes
3,1,2,0,Offensive Language,why is this thirsty white basic ass bitch still talking to me gtfo
3,0,3,0,Offensive Language,why lie tho we gon find you bitches
3,0,3,0,Offensive Language,why niggas put heart eyes under everybody pictures  then it be them poo la la hoes
3,0,3,0,Offensive Language,"why should there be an age limit on movies
it aint their fault if a yr old is traumatized from an r rates film
bunch of pussies"
6,1,5,0,Offensive Language,why tf is this bitch in my class wearing all brewers shit its football season
3,0,3,0,Offensive Language,why the fuck did twitter move the new tweet box to above the feed lol it looks fucking retarded
3,0,0,3,Neutral,why they playing trash on espn right now
3,0,3,0,Offensive Language,why you act like a little booshie bitch now thats why you dont have friends hoe
6,2,4,0,Offensive Language,why you think ol niggas wit no money dont even care about swag rockin sandals wit velcor straps they aint checkin for bitches
3,0,3,0,Offensive Language,whys this bitch wearing a striped tshirt and nike shocks
3,1,2,0,Offensive Language,will u love dat nigga even if he lose it all or will u dip like the groupie hoes searching for another
3,0,3,0,Offensive Language,will u sell dat pussy for me
3,0,0,3,Neutral,wish i had a brownie or a dab to knock me out rn
3,0,2,1,Offensive Language,wishing i could high five whoever named a species of birds great tits
3,0,0,3,Neutral,with louisville  losing last night a win to iubb  tonight should have them back in the top  ncaa basketball iu hoosiers
3,0,3,0,Offensive Language,women hate hoes becuz they fuckin up the economy
3,1,2,0,Offensive Language,wonder if they gon have em for the low on nigger friday
3,0,0,3,Neutral,wondertrade is the best pokemon feature ever i just got a level  japanese wobbuffet for a level  beginning area trash pokemon
3,0,3,0,Offensive Language,worst thing a bitch can do  bitches main reason for being in another nigga face is to get they nigga jealous   wack
3,0,3,0,Offensive Language,wouldnt be such a bitch if people didnt piss me off
3,0,3,0,Offensive Language,wow im a bitch nice to fucking know
3,0,3,0,Offensive Language,wow im gonna smoke myself retarded when i get home
3,1,2,0,Offensive Language,wow rt  rt  rt  some bitches just deserve to get punched in the vagina
3,0,3,0,Offensive Language,wow a bird just shitted on me
3,0,0,3,Neutral,wth is that playing missy  i mean seriously rt  this movie gone be trash
3,0,3,0,Offensive Language,wut spook me even more is its gon be dark when nigga drive outta hea im sick already
3,0,3,0,Offensive Language,xx rt  fat bitches with normal sized legs be looking like car keys
3,0,3,0,Offensive Language,y give a bitch an inch when she rather have
3,0,3,0,Offensive Language,yall im so mad i wasted them calories on that honey bun that ho was dry as hell
6,0,5,1,Offensive Language,yall hoes avoid schemes
3,0,3,0,Offensive Language,yall moms was hoes with no morals so i aint surprised
3,1,2,0,Offensive Language,yall remember that tall ass dyke named jay lmfaooo
6,2,4,0,Offensive Language,ya bitch aint bad nigga you aint got no taste
3,0,3,0,Offensive Language,ya girl pussy is trash as fuck
3,1,2,0,Offensive Language,yall niggers have a good thanksgiving
3,1,2,0,Offensive Language,yal some faggots yup nigga you n you fuckin fruit cups
3,1,2,0,Offensive Language,yall crazy hoes need jesus lol
3,0,3,0,Offensive Language,yall pussies i swur
3,0,0,3,Neutral,yay i like when jacob has colored layouts
3,0,0,3,Neutral,yaya ho cute avi tho rt  i had no idea she was sleep
3,0,1,2,Neutral,yea so about  s new friend all my friends kno theyre only allowed one cute darkie friend n thats me lol
3,0,3,0,Offensive Language,yeah im a bitch but guess what youre still a slut
3,0,3,0,Offensive Language,yeah im small den a hoe
3,1,2,0,Offensive Language,yeah i got soul i was brought up by colored women
3,0,3,0,Offensive Language,yeah these valley faggots can go fuck themselves
3,1,2,0,Offensive Language,yes good shapely eurotrash manbooty
3,0,3,0,Offensive Language,yet this nigga still checkin up on his old hoes
3,0,3,0,Offensive Language,"yo bitch bitch gone let me fuck tonight
thursty thursday at the wesgod cave"
3,0,3,0,Offensive Language,yo bitch look like a boogawolf
3,0,3,0,Offensive Language,yo bitch want that vitamin d she lookin desperate
6,0,6,0,Offensive Language,yo bitch whippin in the early morning
3,0,3,0,Offensive Language,yo hoe will get slayed
3,1,2,0,Offensive Language,yo hoe will get slayed
3,0,3,0,Offensive Language,you a hoe nigga forreal
3,2,1,0,Hate Speech,you a pussy ass nigga and i know it nigga
6,1,5,0,Offensive Language,you aint a real nigga without goal a to chase and a yellow bone bitch w some toes to paint
